CalculationDate,-0.1,-0.15,-0.2,-0.25,-0.3,-0.35,-0.4,-0.45,ATM,0.45,0.4,0.35,0.3,0.25,0.2,0.15,0.1,KURT,SKEW_ATM
2014-08-05,7.234777447783191,6.916146814980142,6.673874194506969,6.47479235604676,6.303999756936231,6.153800844331794,6.020192090534165,5.901623790597932,5.800000000000306,5.716156902927682,5.653515174396633,5.617276095421774,5.608197300253294,5.623826868721232,5.661493968921228,5.721565509304282,5.811424649667636,3.849399329764244,-0.12449826709115763
2014-08-06,7.29171279670416,6.97420467025743,6.733248043415729,6.535731131704521,6.366822768235234,6.21891269319476,6.088088863220929,5.972864589266292,5.874999999999867,5.7950871989927135,5.735908623226769,5.7018403179321195,5.6936747437228625,5.709833897627955,5.7486289509130115,5.811177606314384,5.905717879461893,3.796260514540881,-0.11998259371566267
2014-08-07,7.31681537848023,6.999505330927229,6.758643009661783,6.561154626854742,6.39222499562371,6.244252289987524,6.113331648901417,5.997988025143497,5.90000000000118,5.820008310790055,5.760850426285537,5.7269163777714915,5.718946103686508,5.735268523458786,5.774120617551285,5.836573415226029,5.930806966546587,3.770692298155633,-0.11959829834189195
2014-08-08,7.406834024964555,7.097570129418629,6.861642776284942,6.66708477442376,6.499510449536918,6.351484064644924,6.2191711082344625,6.101229760771432,6.000000000000093,5.917161091524359,5.857308872231515,5.825910248250598,5.822089540424066,5.84127888196388,5.879698301267842,5.9372860034405965,6.020658372701187,3.622137797960294,-0.11834111821074922
2014-08-11,7.450841057350314,7.126133290748568,6.880518687544308,6.680020423840699,6.509502529289368,6.361291682058097,6.231543238725776,6.1188846595862305,6.025000000000341,5.950228965461375,5.8965682689895145,5.867048025582204,5.861699403146415,5.879151383773769,5.918457660115473,5.981476117834658,6.07710526073406,3.7204127402694085,-0.11518810377874056
2014-08-12,7.498078109401975,7.158970548576783,6.904789867138933,6.699389378210449,6.526684523246091,6.378469733550224,6.250459528898951,6.140709705517443,6.050000000000333,5.977481230553447,5.923962376946181,5.892145321008698,5.883303045274133,5.898468462617393,5.939338032158817,6.010421360636989,6.124515148685522,3.7964435428718146,-0.11443490579242122
2014-08-13,7.447984334439046,7.108959016036474,6.854835944238589,6.6494725879014265,6.47678537267276,6.32856902790204,6.200539237899469,6.0907554922772205,6.000000000000607,5.927444190797531,5.873914754718725,5.842117543448725,5.833321208632906,5.848538433666659,5.889435293337161,5.96048605921112,6.074439493331088,3.847599696651997,-0.1151364561309185
2014-08-14,7.313296206847718,6.990825757669191,6.747134196105546,6.548398037738844,6.3795429679368505,6.232907846998695,6.104612244813399,5.993182804820366,5.900000000000658,5.8253276809673675,5.7709880016194575,5.739888682534714,5.732365190886676,5.74747305171991,5.784575292133945,5.845659715456307,5.939636354536971,3.7925471566742672,-0.11727237156477299
2014-08-15,7.335346501178703,7.013054136690636,6.770400814076741,6.573317266325391,6.406614849478025,6.262534805935112,6.1370480305824735,6.0284145010205945,5.937999999999962,5.8649146000123205,5.8103128138778155,5.777822109966358,5.769067227873043,5.784991835674191,5.8268297131941535,5.8984394580839865,6.0117721028528415,3.8212296868947995,-0.11367512413277892
2014-08-18,7.199441855755118,6.893395596267737,6.661824945887464,6.472692478179091,6.3116883821301535,6.171498625727334,6.048362970714331,5.940779749214096,5.850000000000253,5.776282157731091,5.7216357182441335,5.6895894117146755,5.681401519281232,5.696907804625833,5.735908865078362,5.800688310205005,5.90077626086699,3.7614554595411387,-0.11376529200921892
2014-08-19,7.237662816188823,6.942000824048586,6.717742644315656,6.534111932995973,6.377356536825017,6.240456442076873,6.119839219271812,6.014173994877583,5.92500000000146,5.852831983432344,5.80006569455847,5.770526106205863,5.7652440171952595,5.7834541741313386,5.824357668890003,5.889800323960659,5.988827951197645,3.653792882258837,-0.10913134029333493
2014-08-20,7.366433486220866,7.054542122052979,6.819836553313591,6.629466335830606,6.468862732497016,6.3306796526678015,6.211216303896986,6.108995519004961,6.024999999999957,5.958839519951653,5.911302091603989,5.884172267799059,5.8774469920046615,5.890645813378352,5.923913601878708,5.979823665523907,6.067372600812202,3.552920285500606,-0.1088565671711077
2014-08-21,7.2324189094062366,6.94074740183687,6.719984861791842,6.5397005070520455,6.386335467179959,6.253007617135219,6.136249237043299,6.034785487520698,5.950000000000235,5.882317484001624,5.833815528164074,5.807816012595948,5.805348892975878,5.826138033612171,5.870094908315941,5.9398231924925495,6.045437151953989,3.6612714833048563,-0.10369778507018701
2014-08-22,7.114021141949914,6.807602093420291,6.577360884066979,6.390879354693406,6.233763344180151,6.09872523553448,5.982049963576089,5.88219749372408,5.800000000000098,5.735209468678789,5.688897705452709,5.663327092181027,5.659296977921691,5.677175271773705,5.717930298726407,5.785187647391398,5.8900814637073475,3.8677517618256005,-0.10696133985755996
2014-08-25,7.439286507731763,7.139225536804799,6.912261081029068,6.727077452833802,6.56974350109934,6.433214845596111,6.3139734919876025,6.210760088994154,6.1250000000009654,6.057067651905617,6.008864740022426,5.9833338241072145,5.981062242654592,6.001482294549761,6.044399978487642,6.1123631330917885,6.215273699539233,3.5314795708523268,-0.10351723554451064
2014-08-26,7.537108926149482,7.239641060239414,7.013286635481417,6.827256091517948,6.667750280143989,6.527687877752363,6.403440768246768,6.293673314516929,6.2000000000001085,6.123502648870327,6.067424998242797,6.036385301382235,6.031600240878981,6.051653254672581,6.094878582756179,6.162520393301661,6.263283838238499,3.4297091620521862,-0.10792333983054414
