date,rate
2015-05-12,0.04679
2015-05-13,0.0479
2015-05-14,0.04909
2015-05-15,0.04774
2015-05-18,0.04622
2015-05-19,0.04425
2015-05-20,0.04875
2015-05-21,0.04616
2015-05-22,0.05214
2015-05-26,0.08761
2015-05-27,0.08324
2015-05-28,0.0829
2015-05-29,0.09672
2015-06-01,0.07822
2015-06-02,0.06157
2015-06-03,0.05711
2015-06-04,0.0552
2015-06-05,0.05309
2015-06-08,0.05511
2015-06-09,0.06017
2015-06-10,0.05786
2015-06-11,0.05444
2015-06-12,0.04946
2015-06-15,0.05
2015-06-16,0.04837
2015-06-17,0.05071
2015-06-18,0.05369
2015-06-19,0.05164
2015-06-22,0.05594
2015-06-23,0.04955
2015-06-24,0.05306
2015-06-25,0.05653
2015-06-26,0.058
2015-06-29,0.06
2015-06-30,0.11014
2015-07-02,0.06934
2015-07-03,0.06404
2015-07-06,0.05835
2015-07-07,0.05571
2015-07-08,0.05358
2015-07-09,0.05366
2015-07-10,0.05714
2015-07-13,0.05429
2015-07-14,0.0544
2015-07-15,0.05156
2015-07-16,0.0537
2015-07-17,0.05506
2015-07-20,0.05286
2015-07-21,0.05301
2015-07-22,0.05714
2015-07-23,0.05714
2015-07-24,0.05606
2015-07-27,0.05786
2015-07-28,0.0587
2015-07-29,0.05078
2015-07-30,0.06244
2015-07-31,0.0889
2015-08-03,0.06583
2015-08-04,0.05415
2015-08-05,0.05124
2015-08-06,0.05479
2015-08-07,0.05294
2015-08-10,0.0556
2015-08-11,0.0513
2015-08-12,0.055
2015-08-13,0.055
2015-08-14,0.05429
2015-08-17,0.05131
2015-08-18,0.05066
2015-08-19,0.05333
2015-08-20,0.04921
2015-08-21,0.04763
2015-08-24,0.05243
2015-08-25,0.06818
2015-08-26,0.06135
2015-08-27,0.05856
2015-08-28,0.0531
2015-08-31,0.05342
2015-09-01,0.05481
2015-09-02,0.04944
2015-09-04,0.05971
2015-09-07,0.04958
2015-09-08,0.04929
2015-09-09,0.05143
2015-09-10,0.05071
2015-09-11,0.04857
2015-09-14,0.05016
2015-09-15,0.05143
2015-09-16,0.0478
2015-09-17,0.04767
2015-09-18,0.04659
2015-09-21,0.04356
2015-09-22,0.04946
2015-09-23,0.04824
2015-09-24,0.04993
2015-09-25,0.04789
2015-09-29,0.05071
2015-09-30,0.07557
2015-10-02,0.0543
2015-10-05,0.05071
2015-10-06,0.053
2015-10-07,0.04929
2015-10-08,0.05214
2015-10-09,0.05614
2015-10-12,0.05174
2015-10-13,0.05173
2015-10-14,0.04993
2015-10-15,0.05186
2015-10-16,0.04726
2015-10-19,0.05006
2015-10-20,0.04316
2015-10-22,0.05071
2015-10-23,0.04799
2015-10-26,0.04643
2015-10-27,0.04571
2015-10-28,0.04544
2015-10-29,0.05071
2015-10-30,0.05643
2015-11-02,0.05321
2015-11-03,0.05001
2015-11-04,0.05071
2015-11-05,0.04929
2015-11-06,0.04786
2015-11-09,0.04384
2015-11-10,0.04786
2015-11-11,0.04786
2015-11-12,0.04571
2015-11-13,0.04571
2015-11-16,0.04786
2015-11-17,0.04714
2015-11-18,0.05143
2015-11-19,0.04214
2015-11-20,0.04643
2015-11-23,0.04726
2015-11-24,0.04071
2015-11-25,0.04429
2015-11-26,0.04786
2015-11-27,0.04714
2015-11-30,0.05947
2015-12-01,0.04493
2015-12-02,0.05429
2015-12-03,0.05643
2015-12-04,0.05638
2015-12-07,0.05286
2015-12-08,0.05143
2015-12-09,0.05143
2015-12-10,0.05286
2015-12-11,0.0552
2015-12-14,0.04643
2015-12-15,0.04214
2015-12-16,0.04429
2015-12-17,0.0432
2015-12-18,0.04412
2015-12-21,0.04976
2015-12-22,0.05071
2015-12-23,0.05214
2015-12-24,0.05214
2015-12-28,0.04857
2015-12-29,0.05214
2015-12-30,0.05005
2015-12-31,0.04788
2016-01-04,0.04094
2016-01-05,0.04506
2016-01-06,0.04863
2016-01-07,0.05214
2016-01-08,0.04786
2016-01-11,0.04357
2016-01-12,0.04571
2016-01-13,0.0425
2016-01-14,0.046
2016-01-15,0.05314
2016-01-18,0.05457
2016-01-19,0.04714
2016-01-20,0.04286
2016-01-21,0.03643
2016-01-22,0.04413
2016-01-25,0.03714
2016-01-26,0.04786
2016-01-27,0.04657
2016-01-28,0.04657
2016-01-29,0.05652
2016-02-01,0.04814
2016-02-02,0.04721
2016-02-03,0.04857
2016-02-04,0.05014
2016-02-05,0.05157
2016-02-11,0.05104
2016-02-12,0.05086
2016-02-15,0.05014
2016-02-16,0.04929
2016-02-17,0.04429
2016-02-18,0.04729
2016-02-19,0.04214
2016-02-22,0.04286
2016-02-23,0.048
2016-02-24,0.04929
2016-02-25,0.05464
2016-02-26,0.05071
2016-02-29,0.05949
2016-03-01,0.0525
2016-03-02,0.05679
2016-03-03,0.05071
2016-03-04,0.045
2016-03-07,0.04786
2016-03-08,0.04571
2016-03-09,0.04929
2016-03-10,0.04929
2016-03-11,0.04786
2016-03-14,0.05107
2016-03-15,0.05268
2016-03-16,0.04893
2016-03-17,0.04357
2016-03-18,0.035
2016-03-21,0.04214
2016-03-22,0.0439
2016-03-23,0.05
2016-03-24,0.05938
2016-03-29,0.06143
2016-03-30,0.06416
2016-03-31,0.09179
2016-04-01,0.06986
2016-04-05 00:00:00,0.03057
2016-04-06 00:00:00,0.02772
2016-04-07 00:00:00,0.01579
2016-04-08 00:00:00,0.01497
2016-04-11 00:00:00,0.01339
2016-04-12 00:00:00,0.01143
2016-04-13 00:00:00,0.01206
2016-04-14 00:00:00,0.01259
2016-04-15 00:00:00,0.01729
2016-04-18 00:00:00,0.01519
2016-04-19 00:00:00,0.01411
2016-04-20 00:00:00,0.01454
2016-04-21 00:00:00,0.01233
2016-04-22 00:00:00,0.01155
2016-04-25 00:00:00,0.01203
2016-04-26 00:00:00,0.01812
2016-04-27 00:00:00,0.01748
2016-04-28 00:00:00,0.01753
2016-04-29 00:00:00,0.0315
2016-05-03 00:00:00,0.01895
2016-05-04 00:00:00,0.0137
2016-05-05 00:00:00,0.01217
2016-05-06 00:00:00,0.016
2016-05-09 00:00:00,0.01219
2016-05-10 00:00:00,0.01613
2016-05-11 00:00:00,0.01109
2016-05-12 00:00:00,0.00994
2016-05-13 00:00:00,0.00933
2016-05-16 00:00:00,0.0133
2016-05-17 00:00:00,0.01277
2016-05-18 00:00:00,0.0116
2016-05-19 00:00:00,0.01046
2016-05-20 00:00:00,0.01048
2016-05-23 00:00:00,0.01108
2016-05-24 00:00:00,0.01177
2016-05-25 00:00:00,0.01098
2016-05-26 00:00:00,0.01191
2016-05-27 00:00:00,0.0155
2016-05-30 00:00:00,0.03821
2016-05-31 00:00:00,0.04404
2016-06-01 00:00:00,0.02185
2016-06-02 00:00:00,0.01181
2016-06-03 00:00:00,0.00808
2016-06-06 00:00:00,0.00941
2016-06-07 00:00:00,0.00931
2016-06-08 00:00:00,0.01412
2016-06-10 00:00:00,0.01612
2016-06-13 00:00:00,0.01615
2016-06-14 00:00:00,0.01963
2016-06-15 00:00:00,0.01831
2016-06-16 00:00:00,0.01897
2016-06-17 00:00:00,0.01897
2016-06-20 00:00:00,0.01942
2016-06-21 00:00:00,0.01805
2016-06-22 00:00:00,0.01302
2016-06-23 00:00:00,0.01588
2016-06-24 00:00:00,0.03082
2016-06-27 00:00:00,0.03822
2016-06-28 00:00:00,0.03188
2016-06-29 00:00:00,0.03051
2016-06-30 00:00:00,0.04009
2016-07-04 00:00:00,0.02063
2016-07-05 00:00:00,0.01628
2016-07-06 00:00:00,0.02084
2016-07-07 00:00:00,0.02525
2016-07-08 00:00:00,0.02593
2016-07-11 00:00:00,0.02063
2016-07-12 00:00:00,0.02155
2016-07-13 00:00:00,0.0184
2016-07-14 00:00:00,0.02178
2016-07-15 00:00:00,0.02149
2016-07-18 00:00:00,0.02538
2016-07-19 00:00:00,0.02678
2016-07-20 00:00:00,0.02537
2016-07-21 00:00:00,0.02121
2016-07-22 00:00:00,0.0214
2016-07-25 00:00:00,0.0222
2016-07-26 00:00:00,0.02468
2016-07-27 00:00:00,0.02691
2016-07-28 00:00:00,0.04007
2016-07-29 00:00:00,0.03711
2016-08-01 00:00:00,0.02397
2016-08-03 00:00:00,0.02121
2016-08-04 00:00:00,0.02229
2016-08-05 00:00:00,0.0229
2016-08-08 00:00:00,0.02397
2016-08-09 00:00:00,0.03042
2016-08-10 00:00:00,0.02771
2016-08-11 00:00:00,0.02323
2016-08-12 00:00:00,0.02264
2016-08-15 00:00:00,0.02433
2016-08-16 00:00:00,0.02648
2016-08-17 00:00:00,0.03668
2016-08-18 00:00:00,0.0497
2016-08-19 00:00:00,0.05704
2016-08-22 00:00:00,0.07506
2016-08-23 00:00:00,0.06185
2016-08-24 00:00:00,0.04511
2016-08-25 00:00:00,0.04028
2016-08-26 00:00:00,0.04392
2016-08-29 00:00:00,0.05489
2016-08-30 00:00:00,0.05497
2016-08-31 00:00:00,0.08456
2016-09-01 00:00:00,0.05074
2016-09-02 00:00:00,0.05534
2016-09-05 00:00:00,0.05325
2016-09-06 00:00:00,0.05774
2016-09-07 00:00:00,0.05645
2016-09-08 00:00:00,0.04304
2016-09-09 00:00:00,0.04874
2016-09-12 00:00:00,0.06559
2016-09-13 00:00:00,0.04854
2016-09-14 00:00:00,0.05233
2016-09-15 00:00:00,0.04787
2016-09-19 00:00:00,0.05167
2016-09-20 00:00:00,0.0569
2016-09-21 00:00:00,0.04788
2016-09-22 00:00:00,0.04765
2016-09-23 00:00:00,0.04167
2016-09-26 00:00:00,0.04676
2016-09-27 00:00:00,0.0604
2016-09-28 00:00:00,0.04988
2016-09-29 00:00:00,0.06114
2016-09-30 00:00:00,0.20169
2016-10-03 00:00:00,0.06187
2016-10-04 00:00:00,0.06484
2016-10-05 00:00:00,0.05372
2016-10-06 00:00:00,0.05522
2016-10-07 00:00:00,0.0574
2016-10-11 00:00:00,0.05635
2016-10-12 00:00:00,0.07439
2016-10-13 00:00:00,0.07398
2016-10-14 00:00:00,0.05438
2016-10-17 00:00:00,0.05807
2016-10-18 00:00:00,0.06514
2016-10-19 00:00:00,0.07045
2016-10-20 00:00:00,0.07913
2016-10-24 00:00:00,0.1002
2016-10-25 00:00:00,0.10573
2016-10-26 00:00:00,0.15538
2016-10-27 00:00:00,0.09818
2016-10-28 00:00:00,0.1091
2016-10-31 00:00:00,0.12904
2016-11-01 00:00:00,0.11738
2016-11-02 00:00:00,0.11117
2016-11-03 00:00:00,0.09902
2016-11-04 00:00:00,0.07855
2016-11-07 00:00:00,0.07865
2016-11-08 00:00:00,0.07834
2016-11-09 00:00:00,0.08278
2016-11-10 00:00:00,0.06644
2016-11-11 00:00:00,0.04944
2016-11-14 00:00:00,0.05546
2016-11-15 00:00:00,0.05932
2016-11-16 00:00:00,0.0631
2016-11-17 00:00:00,0.04274
2016-11-18 00:00:00,0.03883
2016-11-21 00:00:00,0.03629
2016-11-22 00:00:00,0.03975
2016-11-23 00:00:00,0.05598
2016-11-24 00:00:00,0.06629
2016-11-25 00:00:00,0.07953
2016-11-28 00:00:00,0.08236
2016-11-29 00:00:00,0.12806
2016-11-30 00:00:00,0.31439
2016-12-01 00:00:00,0.11288
2016-12-02 00:00:00,0.09144
2016-12-05 00:00:00,0.0919
2016-12-06 00:00:00,0.0947
2016-12-07 00:00:00,0.09155
2016-12-08 00:00:00,0.09055
2016-12-09 00:00:00,0.09402
2016-12-12 00:00:00,0.103
2016-12-13 00:00:00,0.12144
2016-12-14 00:00:00,0.11308
2016-12-15 00:00:00,0.13375
2016-12-16 00:00:00,0.1212
2016-12-19 00:00:00,0.11003
2016-12-20 00:00:00,0.09052
2016-12-21 00:00:00,0.09226
2016-12-22 00:00:00,0.11437
2016-12-23 00:00:00,0.24055
2016-12-28 00:00:00,0.21292
2016-12-29 00:00:00,0.21742
2016-12-30 00:00:00,0.61786
2017-01-03 00:00:00,0.22536
2017-01-04 00:00:00,0.25244
2017-01-05 00:00:00,0.21203
2017-01-06 00:00:00,0.19362
2017-01-09 00:00:00,0.1874
2017-01-10 00:00:00,0.14124
2017-01-11 00:00:00,0.06594
2017-01-12 00:00:00,0.04958
2017-01-13 00:00:00,0.04677
2017-01-16 00:00:00,0.04992
2017-01-17 00:00:00,0.05485
2017-01-18 00:00:00,0.05122
2017-01-19 00:00:00,0.03256
2017-01-20 00:00:00,0.03146
2017-01-23 00:00:00,0.0301
2017-01-24 00:00:00,0.02627
2017-01-25 00:00:00,0.02671
2017-01-26 00:00:00,0.03205
2017-01-27 00:00:00,0.16391
2017-02-01 00:00:00,0.02798
2017-02-02 00:00:00,0.02807
2017-02-03 00:00:00,0.03682
2017-02-06 00:00:00,0.03445
2017-02-07 00:00:00,0.03268
2017-02-08 00:00:00,0.03028
2017-02-09 00:00:00,0.03007
2017-02-10 00:00:00,0.03317
2017-02-13 00:00:00,0.02982
2017-02-14 00:00:00,0.03481
2017-02-15 00:00:00,0.03507
2017-02-16 00:00:00,0.03238
2017-02-17 00:00:00,0.04339
2017-02-20 00:00:00,0.02764
2017-02-21 00:00:00,0.04369
2017-02-22 00:00:00,0.07153
2017-02-23 00:00:00,0.09441
2017-02-24 00:00:00,0.0594
2017-02-27 00:00:00,0.06229
2017-02-28 00:00:00,0.0899
2017-03-01 00:00:00,0.05366
2017-03-02 00:00:00,0.04081
2017-03-03 00:00:00,0.03834
2017-03-06 00:00:00,0.03719
2017-03-07 00:00:00,0.03476
2017-03-08 00:00:00,0.03856
2017-03-09 00:00:00,0.03543
2017-03-10 00:00:00,0.03053
2017-03-13 00:00:00,0.03172
2017-03-14 00:00:00,0.02638
2017-03-15 00:00:00,0.02399
2017-03-16 00:00:00,0.03016
2017-03-17 00:00:00,0.03149
2017-03-20 00:00:00,0.02623
2017-03-21 00:00:00,0.0264
2017-03-22 00:00:00,0.02627
2017-03-23 00:00:00,0.03095
2017-03-24 00:00:00,0.03064
2017-03-27 00:00:00,0.04068
2017-03-28 00:00:00,0.04508
2017-03-29 00:00:00,0.04338
2017-03-30 00:00:00,0.03847
2017-03-31 00:00:00,0.06163
2017-04-03 00:00:00,0.03947
2017-04-05 00:00:00,0.03568
2017-04-06 00:00:00,0.04368
2017-04-07 00:00:00,0.03782
2017-04-10 00:00:00,0.0409
2017-04-11 00:00:00,0.03993
2017-04-12 00:00:00,0.02839
2017-04-13 00:00:00,0.03462
2017-04-18 00:00:00,0.04205
2017-04-19 00:00:00,0.04549
2017-04-20 00:00:00,0.05125
2017-04-21 00:00:00,0.04723
2017-04-24 00:00:00,0.04599
2017-04-25 00:00:00,0.04669
2017-04-26 00:00:00,0.04577
2017-04-27 00:00:00,0.04932
2017-04-28 00:00:00,0.12161
2017-05-02 00:00:00,0.08822
2017-05-04 00:00:00,0.06671
2017-05-05 00:00:00,0.04089
2017-05-08 00:00:00,0.04656
2017-05-09 00:00:00,0.04682
2017-05-10 00:00:00,0.04424
2017-05-11 00:00:00,0.04048
2017-05-12 00:00:00,0.03479
2017-05-15 00:00:00,0.041
2017-05-16 00:00:00,0.04009
2017-05-17 00:00:00,0.03703
2017-05-18 00:00:00,0.04082
2017-05-19 00:00:00,0.03691
2017-05-22 00:00:00,0.03547
2017-05-23 00:00:00,0.03801
2017-05-24 00:00:00,0.03204
2017-05-25 00:00:00,0.03375
2017-05-26 00:00:00,0.02995
2017-05-29 00:00:00,0.05656
2017-05-31 00:00:00,0.11304
2017-06-01 00:00:00,0.07875
2017-06-02 00:00:00,0.06192
2017-06-05 00:00:00,0.04618
2017-06-06 00:00:00,0.0441
2017-06-07 00:00:00,0.0526
2017-06-08 00:00:00,0.05005
2017-06-09 00:00:00,0.05527
2017-06-12 00:00:00,0.0601
2017-06-13 00:00:00,0.09552
2017-06-14 00:00:00,0.08172
2017-06-15 00:00:00,0.11045
2017-06-16 00:00:00,0.11588
2017-06-19 00:00:00,0.10814
2017-06-20 00:00:00,0.10256
2017-06-21 00:00:00,0.08422
2017-06-22 00:00:00,0.06189
2017-06-23 00:00:00,0.05161
2017-06-26 00:00:00,0.05207
2017-06-27 00:00:00,0.04878
2017-06-28 00:00:00,0.05636
2017-06-29 00:00:00,0.05441
2017-06-30 00:00:00,0.35135
2017-07-03 00:00:00,0.1058
2017-07-04 00:00:00,0.07162
2017-07-05 00:00:00,0.05189
2017-07-06 00:00:00,0.04932
2017-07-07 00:00:00,0.04873
2017-07-10 00:00:00,0.04739
2017-07-11 00:00:00,0.0458
2017-07-12 00:00:00,0.047
2017-07-13 00:00:00,0.0453
2017-07-14 00:00:00,0.05218
2017-07-17 00:00:00,0.05239
2017-07-18 00:00:00,0.05745
2017-07-19 00:00:00,0.05134
2017-07-20 00:00:00,0.04962
2017-07-21 00:00:00,0.05031
2017-07-24 00:00:00,0.0502
2017-07-25 00:00:00,0.04795
2017-07-26 00:00:00,0.05157
2017-07-27 00:00:00,0.06143
2017-07-28 00:00:00,0.11543
2017-07-31 00:00:00,0.57337
2017-08-01 00:00:00,0.21244
2017-08-02 00:00:00,0.06357
2017-08-03 00:00:00,0.05156
2017-08-04 00:00:00,0.04682
2017-08-07 00:00:00,0.04786
2017-08-08 00:00:00,0.03727
2017-08-09 00:00:00,0.04264
2017-08-10 00:00:00,0.04993
2017-08-11 00:00:00,0.05264
2017-08-14 00:00:00,0.04962
2017-08-15 00:00:00,0.04678
2017-08-16 00:00:00,0.04559
2017-08-17 00:00:00,0.04585
2017-08-18 00:00:00,0.03957
2017-08-21 00:00:00,0.03822
2017-08-22 00:00:00,0.03351
2017-08-24 00:00:00,0.04301
2017-08-25 00:00:00,0.04789
2017-08-28 00:00:00,0.0459
2017-08-29 00:00:00,0.04907
2017-08-30 00:00:00,0.15888
2017-08-31 00:00:00,0.26422
2017-09-01 00:00:00,0.05542
2017-09-04 00:00:00,0.06284
2017-09-05 00:00:00,0.04926
2017-09-06 00:00:00,0.10671
2017-09-07 00:00:00,0.11409
2017-09-08 00:00:00,0.04819
2017-09-11 00:00:00,0.04322
2017-09-12 00:00:00,0.04279
2017-09-13 00:00:00,0.04326
2017-09-14 00:00:00,0.04419
2017-09-15 00:00:00,0.04623
2017-09-18 00:00:00,0.05974
2017-09-19 00:00:00,0.08217
2017-09-20 00:00:00,0.23125
2017-09-21 00:00:00,0.48435
2017-09-22 00:00:00,0.41685
2017-09-25 00:00:00,0.15825
2017-09-26 00:00:00,0.15048
2017-09-27 00:00:00,0.20446
2017-09-28 00:00:00,0.31127
2017-09-29 00:00:00,0.93892
2017-10-03 00:00:00,0.27533
2017-10-04 00:00:00,0.20782
2017-10-06 00:00:00,0.14548
2017-10-09 00:00:00,0.07308
2017-10-10 00:00:00,0.0801
2017-10-11 00:00:00,0.07118
2017-10-12 00:00:00,0.06994
2017-10-13 00:00:00,0.05353
2017-10-16 00:00:00,0.06851
2017-10-17 00:00:00,0.07493
2017-10-18 00:00:00,0.08851
2017-10-19 00:00:00,0.13422
2017-10-20 00:00:00,0.1986
2017-10-23 00:00:00,0.19149
2017-10-24 00:00:00,0.17812
2017-10-25 00:00:00,0.26191
2017-10-26 00:00:00,0.23659
2017-10-27 00:00:00,0.21586
2017-10-30 00:00:00,0.52313
2017-10-31 00:00:00,1.9182
2017-11-01 00:00:00,0.54721
2017-11-02 00:00:00,0.4603
2017-11-03 00:00:00,0.47225
2017-11-06 00:00:00,0.52246
2017-11-07 00:00:00,0.67057
2017-11-08 00:00:00,0.44267
2017-11-09 00:00:00,0.52136
2017-11-10 00:00:00,0.41841
2017-11-13 00:00:00,0.37538
2017-11-14 00:00:00,0.36889
2017-11-15 00:00:00,0.34558
2017-11-16 00:00:00,0.31552
2017-11-17 00:00:00,0.27328
2017-11-20 00:00:00,0.17512
2017-11-21 00:00:00,0.14644
2017-11-22 00:00:00,0.14713
2017-11-23 00:00:00,0.16764
2017-11-24 00:00:00,0.62712
2017-11-27 00:00:00,0.53079
2017-11-28 00:00:00,0.44716
2017-11-29 00:00:00,0.26363
2017-11-30 00:00:00,0.32993
2017-12-01 00:00:00,0.28418
2017-12-04 00:00:00,0.12347
2017-12-05 00:00:00,0.0712
2017-12-06 00:00:00,0.07401
2017-12-07 00:00:00,0.0547
2017-12-08 00:00:00,0.03815
2017-12-11 00:00:00,0.04791
2017-12-12 00:00:00,0.04504
2017-12-13 00:00:00,0.05963
2017-12-14 00:00:00,0.18731
2017-12-15 00:00:00,0.13531
2017-12-18 00:00:00,0.08416
2017-12-19 00:00:00,0.06
2017-12-20 00:00:00,0.09059
2017-12-21 00:00:00,0.1098
2017-12-22 00:00:00,0.21274
2017-12-27 00:00:00,0.53621
2017-12-28 00:00:00,0.49509
2017-12-29 00:00:00,1.3865
2018-01-02 00:00:00,0.56045
2018-01-03 00:00:00,0.37889
2018-01-04 00:00:00,0.35991
2018-01-05 00:00:00,0.31002
2018-01-08 00:00:00,0.29762
2018-01-09 00:00:00,0.24542
2018-01-10 00:00:00,0.18752
2018-01-11 00:00:00,0.11766
2018-01-12 00:00:00,0.11906
2018-01-15 00:00:00,0.13302
2018-01-16 00:00:00,0.17424
2018-01-17 00:00:00,0.17748
2018-01-18 00:00:00,0.42658
2018-01-19 00:00:00,0.22303
2018-01-22 00:00:00,0.13216
2018-01-23 00:00:00,0.12198
2018-01-24 00:00:00,0.12004
2018-01-25 00:00:00,0.12894
2018-01-26 00:00:00,0.19011
2018-01-29 00:00:00,0.48164
2018-01-30 00:00:00,0.9047
2018-01-31 00:00:00,1.04601
2018-02-01 00:00:00,0.39903
2018-02-02 00:00:00,0.28956
2018-02-05 00:00:00,0.20174
2018-02-06 00:00:00,0.15153
2018-02-07 00:00:00,0.11419
2018-02-08 00:00:00,0.10065
2018-02-09 00:00:00,0.10451
2018-02-12 00:00:00,0.11492
2018-02-13 00:00:00,0.09902
2018-02-14 00:00:00,0.10029
2018-02-15 00:00:00,0.16178
2018-02-20 00:00:00,0.1154
2018-02-21 00:00:00,0.08666
2018-02-22 00:00:00,0.08881
2018-02-23 00:00:00,0.08849
2018-02-26 00:00:00,0.09921
2018-02-27 00:00:00,0.11621
2018-02-28 00:00:00,0.39115
2018-03-01 00:00:00,0.09317
2018-03-02 00:00:00,0.04857
2018-03-05 00:00:00,0.02155
2018-03-06 00:00:00,0.00784
2018-03-07 00:00:00,0.01043
2018-03-08 00:00:00,0.01197
2018-03-09 00:00:00,0.0138
2018-03-12 00:00:00,0.01889
2018-03-13 00:00:00,0.02413
2018-03-14 00:00:00,0.02154
2018-03-15 00:00:00,0.024
2018-03-16 00:00:00,0.02757
2018-03-19 00:00:00,0.02771
2018-03-20 00:00:00,0.02758
2018-03-21 00:00:00,0.01894
2018-03-22 00:00:00,0.02336
2018-03-23 00:00:00,0.07553
2018-03-26 00:00:00,0.19403
2018-03-27 00:00:00,0.22038
2018-03-28 00:00:00,0.16754
2018-03-29 00:00:00,0.59364
2018-04-03 00:00:00,0.17907
2018-04-04 00:00:00,0.1562
2018-04-06 00:00:00,0.09442
2018-04-09 00:00:00,0.08134
2018-04-10 00:00:00,0.03735
2018-04-11 00:00:00,0.02489
2018-04-12 00:00:00,0.01857
2018-04-13 00:00:00,0.06461
2018-04-16 00:00:00,0.11646
2018-04-17 00:00:00,0.13519
2018-04-18 00:00:00,0.10793
2018-04-19 00:00:00,0.10143
2018-04-20 00:00:00,0.11092
2018-04-23 00:00:00,0.13373
2018-04-24 00:00:00,0.48113
2018-04-25 00:00:00,0.59069
2018-04-26 00:00:00,0.58776
2018-04-27 00:00:00,0.57568
2018-04-30 00:00:00,0.57688
2018-05-02 00:00:00,0.33396
2018-05-03 00:00:00,0.35959
2018-05-04 00:00:00,0.35902
2018-05-07 00:00:00,0.36372
2018-05-08 00:00:00,0.15457
2018-05-09 00:00:00,0.12734
2018-05-10 00:00:00,0.11066
2018-05-11 00:00:00,0.05925
2018-05-14 00:00:00,0.04413
2018-05-15 00:00:00,0.049
2018-05-16 00:00:00,0.1031
2018-05-17 00:00:00,0.09432
2018-05-18 00:00:00,0.08235
2018-05-21 00:00:00,0.0946
2018-05-23 00:00:00,0.11045
2018-05-24 00:00:00,0.14305
2018-05-25 00:00:00,0.15615
2018-05-28 00:00:00,0.21976
2018-05-29 00:00:00,0.42787
2018-05-30 00:00:00,0.913
2018-05-31 00:00:00,1.30288
2018-06-01 00:00:00,0.42716
2018-06-04 00:00:00,0.49933
2018-06-05 00:00:00,0.54047
2018-06-06 00:00:00,0.56592
2018-06-07 00:00:00,0.7112
2018-06-08 00:00:00,0.7692
2018-06-11 00:00:00,0.7305
2018-06-12 00:00:00,0.5432
2018-06-13 00:00:00,0.26692
2018-06-14 00:00:00,0.22073
2018-06-15 00:00:00,0.21755
2018-06-19 00:00:00,0.44649
2018-06-20 00:00:00,0.48452
2018-06-21 00:00:00,0.61309
2018-06-22 00:00:00,1.22515
2018-06-25 00:00:00,1.55037
2018-06-26 00:00:00,0.85045
2018-06-27 00:00:00,1.15093
2018-06-28 00:00:00,1.84081
2018-06-29 00:00:00,2.94729
2018-07-03 00:00:00,2.96396
2018-07-04 00:00:00,2.06035
2018-07-05 00:00:00,0.9046
2018-07-06 00:00:00,0.30515
2018-07-09 00:00:00,0.49959
2018-07-10 00:00:00,0.57017
2018-07-11 00:00:00,0.53765
2018-07-12 00:00:00,0.34042
2018-07-13 00:00:00,0.33661
2018-07-16 00:00:00,0.23363
2018-07-17 00:00:00,0.21647
2018-07-18 00:00:00,0.16764
2018-07-19 00:00:00,0.11357
2018-07-20 00:00:00,0.04641
2018-07-23 00:00:00,0.05402
2018-07-24 00:00:00,0.09718
2018-07-25 00:00:00,0.34065
2018-07-26 00:00:00,0.25548
2018-07-27 00:00:00,0.20556
2018-07-30 00:00:00,0.2258
2018-07-31 00:00:00,0.78269
2018-08-01 00:00:00,0.5052
2018-08-02 00:00:00,0.51316
2018-08-03 00:00:00,0.50724
2018-08-06 00:00:00,0.56593
2018-08-07 00:00:00,0.60692
2018-08-08 00:00:00,0.61025
2018-08-09 00:00:00,0.63022
2018-08-10 00:00:00,0.55661
2018-08-13 00:00:00,0.55164
2018-08-14 00:00:00,0.57713
2018-08-15 00:00:00,0.62928
2018-08-16 00:00:00,0.57846
2018-08-17 00:00:00,0.72254
2018-08-20 00:00:00,0.78673
2018-08-21 00:00:00,0.74566
2018-08-22 00:00:00,0.73776
2018-08-23 00:00:00,0.62943
2018-08-24 00:00:00,0.5137
2018-08-27 00:00:00,0.58023
2018-08-28 00:00:00,0.63459
2018-08-29 00:00:00,0.83828
2018-08-30 00:00:00,0.84327
2018-08-31 00:00:00,0.98247
2018-09-03 00:00:00,1.15987
2018-09-04 00:00:00,0.92721
2018-09-05 00:00:00,0.75926
2018-09-06 00:00:00,0.67307
2018-09-07 00:00:00,0.60412
2018-09-10 00:00:00,0.65443
2018-09-11 00:00:00,0.68817
2018-09-12 00:00:00,0.96742
2018-09-13 00:00:00,1.72313
2018-09-14 00:00:00,1.59818
2018-09-17 00:00:00,1.55495
2018-09-18 00:00:00,1.7983
2018-09-19 00:00:00,1.67003
2018-09-20 00:00:00,1.63691
2018-09-21 00:00:00,1.9175
2018-09-24 00:00:00,3.17016
2018-09-26 00:00:00,2.06147
2018-09-27 00:00:00,2.9948
2018-09-28 00:00:00,3.56541
2018-10-02 00:00:00,1.18462
2018-10-03 00:00:00,0.93642
2018-10-04 00:00:00,0.90665
2018-10-05 00:00:00,0.86241
2018-10-08 00:00:00,1.18413
2018-10-09 00:00:00,1.25066
2018-10-10 00:00:00,0.80893
2018-10-11 00:00:00,0.66817
2018-10-12 00:00:00,0.72814
2018-10-15 00:00:00,0.66293
2018-10-16 00:00:00,0.62557
2018-10-18 00:00:00,0.63833
2018-10-19 00:00:00,0.64421
2018-10-22 00:00:00,0.67984
2018-10-23 00:00:00,0.70096
2018-10-24 00:00:00,0.64846
