date,rate_pct
2012-10-22,0.106545829503112
2012-10-24,0.10654971134644209
2012-10-25,0.1065418929852523
2012-10-26,0.10654577482915811
2012-10-29,0.10654183831191845
2012-10-30,0.10654183831187414
2012-10-31,0.10654183831187414
2012-11-01,0.10654572015569139
2012-11-02,0.10654965667297536
2012-11-05,0.10654577482893668
2012-11-06,0.10654577482955671
2012-11-07,0.10654189298569516
2012-11-08,0.10653604288370096
2012-11-09,0.10653216104050374
2012-11-12,0.10652827919730654
2012-11-13,0.10652434268073115
2012-11-14,0.10651849257900267
2012-11-15,0.10651067421971726
2012-11-16,0.10650285586021038
2012-11-19,0.10649700575919051
2012-11-20,0.10648721914230386
2012-11-21,0.106487219142171
2012-11-22,0.10648525088430405
2012-11-23,0.1064794007839042
2012-11-26,0.10647158242585882
2012-11-27,0.10646961416785901
2012-11-28,0.10646376406785772
2012-11-29,0.10646185048372324
2012-11-30,0.1064579686419875
2012-12-03,0.10645015028460646
2012-12-04,0.1064462137690497
2012-12-05,0.1064383954122001
2012-12-06,0.10643057705579337
2012-12-07,0.10642472695672213
2012-12-10,0.10642079044156395
2012-12-11,0.10641685392667151
2012-12-12,0.10641685392711439
2012-12-13,0.1064148856690703
2012-12-14,0.10641094915448787
2012-12-17,0.10640706731346074
2012-12-18,0.10639924895816119
2012-12-19,0.10638951701948006
2012-12-20,0.10636414837223705
2012-12-21,0.10633292963092732
2012-12-24,0.10630559273392198
2012-12-27,0.10628607419226047
2012-12-28,0.10626655565197189
2012-12-31,0.10625485546432557
2013-01-02,0.106239218765507
2013-01-03,0.10622358206859278
2013-01-04,0.10620794537283004
2013-01-07,0.10619619051481714
2013-01-08,0.10618837216748937
2013-01-09,0.10617661731067225
2013-01-10,0.10616486245451943
2013-01-11,0.10613752558080937
2013-01-14,0.10612582540047051
2013-01-15,0.1061140705467978
2013-01-16,0.10609843385918398
2013-01-17,0.10607886066469378
2013-01-18,0.10605540563767965
2013-01-21,0.10603588711993345
2013-01-22,0.10601243209805668
2013-01-23,0.10599291358522639
2013-01-24,0.10575076403691731
2013-01-25,0.10547739621506395
2013-01-28,0.10520402876775067
2013-01-29,0.10506346332532282
2013-01-30,0.10493459808435897
2013-01-31,0.10481355121574537
2013-02-01,0.10468856794149684
2013-02-04,0.10466904955918205
2013-02-05,0.10464559469753779
2013-02-06,0.10462607631854459
2013-02-07,0.10460655794132288
2013-02-08,0.10458703956569552
2013-02-14,0.10456752119192828
2013-02-15,0.1045363027325533
2013-02-18,0.10450896608240696
2013-02-19,0.1044776929590871
2013-02-20,0.10444641984077173
2013-02-21,0.10439951017005254
2013-02-22,0.10435260051075955
2013-02-25,0.10430569086253845
2013-02-26,0.1042587812251678
2013-02-27,0.10421187159886905
2013-02-28,0.10416496198386363
2013-03-01,0.1041180523797087
2013-03-04,0.1040789610504713
2013-03-05,0.10403205146629006
2013-03-06,0.10398907836024254
2013-03-07,0.10394216879749647
2013-03-08,0.10389137745280291
2013-03-11,0.10385622263371921
2013-03-12,0.10379761305578271
2013-03-13,0.10372730345069811
2013-03-14,0.10366481212212544
2013-03-15,0.10361790263581974
2013-03-18,0.10355541134130423
2013-03-19,0.10348898360802664
2013-03-20,0.10342261056889807
2013-03-21,0.10335230109760625
2013-03-22,0.10326635517971366
2013-03-25,0.1031823775248254
2013-03-26,0.10309839990363998
2013-03-27,0.10301048587084076
2013-03-28,0.10292847654618532
2013-04-02,0.1028308308189067
2013-04-03,0.10273318513919294
2013-04-05,0.10256134857732557
2013-04-08,0.10236217582098683
2013-04-09,0.10216693968893087
2013-04-10,0.10197170374806441
2013-04-11,0.10176864982816573
2013-04-12,0.10157729602133306
2013-04-15,0.10138987881207774
2013-04-16,0.10121022525449541
2013-04-17,0.10110088048086155
2013-04-18,0.10100711738571919
2013-04-19,0.10092117247408482
2013-04-22,0.10083134586774951
2013-04-23,0.10074151930198162
2013-04-24,0.10065169277611685
2013-04-25,0.10056186628900371
2013-04-26,0.10046033998856296
2013-04-29,0.10035493201715939
2013-04-30,0.10024558770376212
2013-05-02,0.10013624345223461
2013-05-03,0.10001908115152333
2013-05-06,0.09990585530759921
2013-05-07,0.0997886931418322
2013-05-08,0.09966371294893665
2013-05-09,0.09954655092307416
2013-05-10,0.09942545259131232
2013-05-13,0.09930435433324501
2013-05-14,0.09918331081808737
2013-05-15,0.0990622673758271
2013-05-16,0.09892952424172002
2013-05-20,0.09879284482926054
2013-05-21,0.09866786526037706
2013-05-22,0.09853512238818679
2013-05-23,0.09840237960492598
2013-05-24,0.09826570055358744
2013-05-27,0.09813678496268809
2013-05-28,0.0980039877758048
2013-05-29,0.09787507235368544
2013-05-30,0.09775397503672932
2013-05-31,0.09763681413648007
2013-06-03,0.09750407195074735
2013-06-04,0.09736345717845991
2013-06-05,0.09723066050584407
2013-06-06,0.0971173815751888
2013-06-07,0.09698458506630417
2013-06-10,0.09685567030305119
2013-06-11,0.09672675562350176
2013-06-13,0.09660565900323365
2013-06-14,0.09648849877726288
2013-06-17,0.09635570268694021
2013-06-18,0.09622290668532557
2013-06-19,0.09595348810236501
2013-06-20,0.09570746903113343
2013-06-21,0.09548490405156217
2013-06-24,0.09523888555792927
2013-06-25,0.09487570822984154
2013-06-26,0.09450077740310404
2013-06-27,0.09412978354715539
2013-06-28,0.09379006183550524
2013-07-02,0.09343076874830028
2013-07-03,0.0929855896780346
2013-07-04,0.09254434783458426
2013-07-05,0.09207965358311045
2013-07-08,0.09170871892017657
2013-07-09,0.09134554803823543
2013-07-10,0.09097067852057354
2013-07-11,0.09060362744709637
2013-07-12,0.09022875932316478
2013-07-15,0.08995934884952679
2013-07-16,0.0896996698573892
2013-07-17,0.08945754001342392
2013-07-18,0.08921152895549941
2013-07-19,0.08898508971613842
2013-07-22,0.08872732540682175
2013-07-23,0.08847737908628056
2013-07-24,0.08827045742767334
2013-07-25,0.08819239031741256
2013-07-26,0.08812214087696808
2013-07-29,0.08804795530928039
2013-07-30,0.08797376976971533
2013-07-31,0.08789176662455096
2013-08-01,0.0877980644022072
2013-08-02,0.08771217985083121
2013-08-05,0.08763017681133703
2013-08-06,0.08753642004125899
2013-08-07,0.08743878184171835
2013-08-08,0.087345025161987
2013-08-09,0.0872571727336173
2013-08-12,0.08716341613843094
2013-08-13,0.08706965958832935
2013-08-15,0.086972021618907
2013-08-16,0.08688608275257229
2013-08-19,0.08680014392339487
2013-08-20,0.0867181412587508
2013-08-21,0.08663028910602703
2013-08-22,0.0865424369916563
2013-08-23,0.08646043443316957
2013-08-26,0.08637646384711133
2013-08-27,0.08628861184469962
2013-08-28,0.08620267327225732
2013-08-29,0.08611870279439365
2013-08-30,0.08604254991265174
2013-09-02,0.0859605475597037
2013-09-03,0.08587460912871595
2013-09-04,0.0857965429526575
2013-09-05,0.08572629435549292
2013-09-06,0.08564041069172872
2013-09-09,0.08556622604407133
2013-09-10,0.08550767650260667
2013-09-11,0.0854803424574118
2013-09-12,0.08546864348811697
2013-09-13,0.08544912698350723
2013-09-16,0.08541009397884938
2013-09-17,0.08536717954920199
2013-09-18,0.08533590942326588
2013-09-19,0.08532421046172138
2013-09-23,0.08530857540216347
2013-09-24,0.08533984552136786
2013-09-25,0.08537499707774089
2013-09-26,0.08537893317810152
2013-09-27,0.08538281461035424
2013-09-30,0.08541014864053562
2013-10-02,0.08543354657172926
2013-10-03,0.0854686981412557
2013-10-04,0.08549991361529312
2013-10-07,0.08553112909406933
2013-10-08,0.0855545817072772
2013-10-09,0.08558585186239882
2013-10-10,0.08561712202168348
2013-10-11,0.08562105812647287
2013-10-15,0.0856483921900028
2013-10-16,0.08565620973249229
2013-10-17,0.08566796338078979
2013-10-18,0.08567189948686353
2013-10-21,0.08567971703041594
2013-10-22,0.08569535211849504
2013-10-23,0.08569141601184556
2013-10-24,0.08567189948442772
2013-10-25,0.0856640819409639
2013-10-28,0.0856562643978101
2013-10-29,0.0856328117682601
2013-10-30,0.08559377872533779
2013-10-31,0.08557032610309524
2013-11-01,0.08555862712711299
2013-11-04,0.08550658308925166
2013-11-05,0.08548001439623917
2013-11-06,0.08541823946160641
2013-11-07,0.08532841982489694
2013-11-08,0.08529550966241044
2013-11-11,0.08522132513862543
2013-11-12,0.08511587053819639
2013-11-13,0.08496766562878721
2013-11-14,0.0848095112536307
2013-11-15,0.08462402305879171
2013-11-18,0.08446805567350069
2013-11-19,0.08431083105011701
2013-11-20,0.08417279492672568
2013-11-21,0.08406258477522835
2013-11-22,0.08395663876537916
2013-11-25,0.08389027220818157
2013-11-26,0.08378093689517306
2013-11-27,0.08371391438511876
2013-11-28,0.08362415017224058
2013-11-29,0.08350311614242076
2013-12-02,0.08337426472595948
2013-12-03,0.08325580022046462
2013-12-04,0.08315040131384398
2013-12-05,0.08304806383849517
2013-12-06,0.08290849790592408
2013-12-09,0.08278642562236081
2013-12-10,0.08268884438192489
2013-12-11,0.08258628846793852
2013-12-12,0.08247307249093405
2013-12-13,0.08238899422616712
2013-12-16,0.08233432697529286
2013-12-17,0.08225620749389977
2013-12-18,0.0821859054552605
2013-12-19,0.08212735688360538
2013-12-20,0.08203950671988135
2013-12-23,0.08197253944800477
2013-12-24,0.08194044983522233
2013-12-27,0.08189873881303787
2013-12-30,0.08186358785153569
2013-12-31,0.08187140524902763
2014-01-02,0.08185582512095592
2014-01-03,0.0818089754062823
2014-01-06,0.08171527599633306
2014-01-07,0.08162677000265038
2014-01-08,0.0815291346507129
2014-01-09,0.0814157005771039
2014-01-10,0.08135365354069955
2014-01-13,0.08130018923846885
2014-01-14,0.0812400009136153
2014-01-15,0.08116669254273036
2014-01-16,0.08106244272019929
2014-01-17,0.08100389447613944
2014-01-20,0.08092971152159642
2014-01-21,0.08083213117993275
2014-01-22,0.08073449621697314
2014-01-23,0.08065249600338117
2014-01-24,0.0806017105586797
2014-01-27,0.08051468105298719
2014-01-28,0.08040146621439509
2014-01-29,0.0803077674545876
2014-01-30,0.08022877408121992
2014-02-04,0.08015852740547223
2014-02-05,0.08008707808507098
2014-02-06,0.0800256327868317
2014-02-07,0.07996314884259383
2014-02-10,0.07989290225998293
2014-02-11,0.07979051175078236
2014-02-12,0.07968456796753581
2014-02-13,0.07959666418908405
2014-02-14,0.07950684712021305
2014-02-17,0.07941708476307327
2014-02-18,0.07935192234829107
2014-02-19,0.0792930465947933
2014-02-20,0.07920907896962587
2014-02-21,0.07912839136835571
2014-02-24,0.07904639180517123
2014-02-25,0.07894881236715144
2014-02-26,0.07883619974170876
2014-02-27,0.07873577776495817
2014-02-28,0.07871883122148184
2014-03-03,0.07866810092704724
2014-03-04,0.07861343467791387
2014-03-05,0.07851580079260406
2014-03-06,0.07841434031144229
2014-03-07,0.07831922116047006
2014-03-10,0.07823109932274822
2014-03-11,0.07811548046506121
2014-03-12,0.07799051377478608
2014-03-13,0.07788719491485042
2014-03-14,0.07777545753835392
2014-03-17,0.07766339224196217
2014-03-18,0.07751546615089118
2014-03-19,0.07734627514618633
2014-03-20,0.07719605332328484
2014-03-21,0.07705157151770152
2014-03-24,0.07692928412805292
2014-03-25,0.07679415035820489
2014-03-26,0.07664567826622336
2014-03-27,0.07649791692643056
2014-03-28,0.07631440438123363
2014-03-31,0.07616669796433524
2014-04-01,0.07603129139124455
2014-04-02,0.07587658798342083
2014-04-03,0.07572920987189682
2014-04-04,0.07558095721325199
2014-04-07,0.07543746055975609
2014-04-08,0.07531670479149094
2014-04-09,0.07522175112834374
2014-04-10,0.07513778523526374
2014-04-11,0.07502457346699705
2014-04-14,0.07486686425784722
2014-04-15,0.07471199777343604
2014-04-16,0.07457533488675608
2014-04-17,0.07444260798750339
2014-04-22,0.07435279326467865
2014-04-23,0.07432934195680306
2014-04-24,0.07425510682338013
2014-04-25,0.07414965798963755
2014-04-28,0.07400911428351217
2014-04-29,0.07390492286957419
2014-04-30,0.07379559300035138
2014-05-02,0.07367844611380124
2014-05-05,0.07354987433898436
2014-05-07,0.07344836173328352
2014-05-08,0.07333296431560371
2014-05-09,0.07323926888427397
2014-05-12,0.0731307593508019
2014-05-13,0.07303755599728054
2014-05-14,0.07294386070439379
2014-05-15,0.07281528939464083
2014-05-16,0.07268004908746374
2014-05-19,0.07253950640566592
2014-05-20,0.07239612126879653
2014-05-21,0.07229050941333882
2014-05-22,0.0721694822274567
2014-05-23,0.072052828275724
2014-05-26,0.07194743526192086
2014-05-27,0.07184198763753938
2014-05-28,0.0717092625508447
2014-05-29,0.07157216440595517
2014-05-30,0.07142877996727956
2014-06-03,0.07130381748188919
2014-06-04,0.07117316999397182
2014-06-05,0.07104820766907965
2014-06-06,0.07091242192565873
2014-06-09,0.07077756555477606
2014-06-10,0.07063401769433558
2014-06-11,0.07045832749851406
2014-06-12,0.07027875634241262
2014-06-13,0.0700604833063311
2014-06-16,0.06988659755736806
2014-06-17,0.06976945298896302
2014-06-18,0.06967739916652581
2014-06-19,0.06952122479709394
2014-06-20,0.06938478416584418
2014-06-23,0.06928327371548726
2014-06-24,0.06911928279042617
2014-06-25,0.06894042350136485
2014-06-26,0.06881934372618977
2014-06-27,0.06873330334429528
2014-06-30,0.06927600248361139
2014-07-02,0.06983827266030232
2014-07-03,0.0702560679955441
2014-07-04,0.07016237406432344
2014-07-07,0.07004134823776016
2014-07-08,0.06988123783156464
2014-07-09,0.06968991453103922
2014-07-10,0.06951619314030207
2014-07-11,0.06937171696123498
2014-07-14,0.0691999090555167
2014-07-15,0.06904920145205858
2014-07-16,0.06888646797527899
2014-07-17,0.06873029424916859
2014-07-18,0.06852623542744393
2014-07-21,0.06831731177335171
2014-07-22,0.068137797214924
2014-07-23,0.06794472629887513
2014-07-24,0.06777685535517675
2014-07-25,0.06760597807427249
2014-07-28,0.06743422631533603
2014-07-29,0.06725886692293014
2014-07-30,0.06707098984804291
2014-07-31,0.06688759533160762
2014-08-01,0.06670534886922123
2014-08-04,0.06650582910459518
2014-08-05,0.06635102376610415
2014-08-06,0.06621589715250985
2014-08-07,0.06602474128221866
2014-08-08,0.06584408080790236
2014-08-11,0.06569966186301017
2014-08-12,0.06557317235877935
2014-08-13,0.06547078916238913
2014-08-14,0.06536725809282048
2014-08-15,0.06523787167090457
2014-08-18,0.06513341147113934
2014-08-19,0.06504529543181387
2014-08-20,0.0648794493342672
2014-08-21,0.06468742005274317
2014-08-22,0.06449118198714804
2014-08-25,0.0643456707542484
2014-08-26,0.064186275428423
2014-08-27,0.06404568403714613
2014-08-28,0.06393767142543705
2014-08-29,0.06384786138921314
2014-09-01,0.06375263984047246
2014-09-02,0.06362768212365924
2014-09-03,0.06345970538564463
2014-09-04,0.06330058402627532
2014-09-05,0.06316256234457834
2014-09-08,0.0630148655881309
2014-09-10,0.06288313024176173
2014-09-11,0.06272696110127647
2014-09-12,0.06253624578204843
2014-09-15,0.062340392458028866
2014-09-16,0.06215651022907961
2014-09-17,0.062004386641248604
2014-09-18,0.06182088735765904
2014-09-19,0.06166619490410377
2014-09-22,0.0615359909792482
2014-09-23,0.061349103132279134
2014-09-24,0.061156530657190296
2014-09-25,0.06103551020350828
2014-09-26,0.06087540694315889
2014-09-29,0.06076996516398575
2014-09-30,0.060691908759185786
2014-10-03,0.060661134424616354
2014-10-06,0.06060505189969781
2014-10-07,0.06056870212304526
2014-10-08,0.06049567461034038
2014-10-09,0.06037230410579468
2014-10-10,0.060242483656642636
2014-10-13,0.060118293389516096
2014-10-14,0.05999858541294589
2014-10-15,0.059862916433123164
2014-10-16,0.059708936106753284
2014-10-17,0.05956933174761608
2014-10-20,0.05947925036538822
2014-10-21,0.05937916605769185
2014-10-22,0.059271921213521456
2014-10-23,0.05914729426407377
2014-10-24,0.059076399049919744
2014-10-27,0.059045406315420115
2014-10-28,0.059004738608740066
2014-10-29,0.05896877175025464
2014-10-30,0.05892974389026411
2014-10-31,0.05885950468530059
2014-11-03,0.058808506124089256
2014-11-04,0.05870158955544343
2014-11-05,0.05865042705137949
2014-11-06,0.058626321642665444
2014-11-07,0.058591120096680695
2014-11-10,0.05857832947583528
2014-11-11,0.05857767354676102
2014-11-12,0.058521482276334434
2014-11-13,0.05844922076697228
2014-11-14,0.05839652782564205
2014-11-17,0.05840243118367882
2014-11-18,0.0583799656284303
2014-11-19,0.05834481878970371
2014-11-20,0.058294038993219416
2014-11-21,0.05829567881395642
2014-11-24,0.05826206248875934
2014-11-25,0.05813579635423437
2014-11-26,0.0580733192427737
2014-11-27,0.05800083925779387
2014-11-28,0.05799307745154029
2014-12-01,0.05802035309739816
2014-12-02,0.0580204624183791
2014-12-03,0.05849901610774715
2014-12-04,0.058841083093623486
2014-12-05,0.05911050640950969
2014-12-08,0.05971358033318172
2014-12-09,0.06016327709541779
2014-12-10,0.06033562387077108
2014-12-11,0.0603508196996559
2014-12-12,0.06034540823510257
2014-12-15,0.060346501460368206
2014-12-16,0.06037383209037022
2014-12-17,0.06038290585942389
2014-12-18,0.06039312751666947
2014-12-19,0.060382031279441695
2014-12-22,0.06035852693492424
2014-12-23,0.060408268687233924
2014-12-24,0.060434943386965916
2014-12-29,0.06043756712824116
2014-12-30,0.06043499804794354
2014-12-31,0.060417123808922654
2015-01-02,0.060429695903396814
2015-01-05,0.06043461541844291
2015-01-06,0.06038842663933363
2015-01-07,0.06031190087866725
2015-01-08,0.0602319861557674
2015-01-09,0.06016994567755723
2015-01-12,0.060147917209506956
2015-01-13,0.06010298570338893
2015-01-14,0.06006537880463293
2015-01-15,0.05999601377202868
2015-01-16,0.05992183859921296
2015-01-19,0.059735826855630454
2015-01-20,0.059610762330359605
2015-01-21,0.05953347161689631
2015-01-22,0.05947635083987296
2015-01-23,0.05940955508916341
2015-01-26,0.05939517924815036
2015-01-27,0.05938654281231247
2015-01-28,0.059370636463483006
2015-01-29,0.05935445681308698
2015-01-30,0.05943535506652861
2015-02-02,0.05942753854384934
2015-02-03,0.05941338134524102
2015-02-04,0.05937473602471448
2015-02-05,0.05929777336400919
2015-02-06,0.0592662886462109
2015-02-09,0.05924535349820169
2015-02-10,0.059211627688469624
2015-02-11,0.0591955573701707
2015-02-12,0.059112636733852864
2015-02-13,0.05908820330471075
2015-02-16,0.05903162926802345
2015-02-17,0.05897057305645902
2015-02-18,0.058917661332465274
2015-02-23,0.05888748853548244
2015-02-24,0.05886152462841804
2015-02-25,0.05882293406900335
2015-02-26,0.058780845226064235
2015-02-27,0.05880708242247183
2015-03-02,0.05880320150351222
2015-03-03,0.05884621957678214
2015-03-04,0.05887409660832021
2015-03-05,0.05890049780041551
2015-03-06,0.05892476722421521
2015-03-09,0.05893427821470281
2015-03-10,0.05896685609461263
2015-03-11,0.058946522250440135
2015-03-12,0.05890563593027515
2015-03-13,0.05884283062650631
2015-03-16,0.05882490187172679
2015-03-17,0.058769202495005085
2015-03-18,0.058655999983109414
2015-03-19,0.058584613010903376
2015-03-20,0.05852678192713582
2015-03-23,0.05844462684176301
2015-03-24,0.058320273743977996
2015-03-25,0.057568637352509514
2015-03-26,0.056787651326995536
2015-03-27,0.056124624332793555
2015-03-30,0.05595747387498653
2015-03-31,0.05584498355431611
2015-04-01,0.055777423793028025
2015-04-02,0.055732493282849196
2015-04-08,0.055676084192039746
2015-04-09,0.05562924061013379
2015-04-10,0.05561333456525002
2015-04-13,0.055659631533880996
2015-04-14,0.055697401564096756
2015-04-15,0.05567406175809994
2015-04-16,0.05564777031152636
2015-04-17,0.05561852723004483
2015-04-20,0.05558786299481064
2015-04-21,0.05557080908897183
2015-04-22,0.055517187688490496
2015-04-23,0.05546159854432109
2015-04-24,0.05540655600952936
