,date,rate_pct
583,2017-05-19,0.04668252820830091
584,2017-05-22,0.04654918990241175
585,2017-05-23,0.04662685946421237
586,2017-05-24,0.04623884505988718
587,2017-05-25,0.0461031733780833
588,2017-05-26,0.045738159955795624
589,2017-05-29,0.04629251352233169
590,2017-05-31,0.04911428535444573
591,2017-06-01,0.050585343340377634
592,2017-06-02,0.05124770344887193
593,2017-06-05,0.05127070438876539
594,2017-06-06,0.051032361346303734
595,2017-06-07,0.05121136862357526
596,2017-06-08,0.051346707482073185
597,2017-06-09,0.051632719186463685
598,2017-06-12,0.05211040552567381
599,2017-06-13,0.05365046940429089
600,2017-06-14,0.05232074853344093
601,2017-06-15,0.05306177860903889
602,2017-06-16,0.054700847094124594
603,2017-06-19,0.05694261203276577
604,2017-06-20,0.05880936368212926
605,2017-06-21,0.0600560890105221
606,2017-06-22,0.06064445067142469
607,2017-06-23,0.0610154687521421
608,2017-06-26,0.061591497088823534
609,2017-06-27,0.06185084325928495
610,2017-06-28,0.06239320356720146
611,2017-06-29,0.06297256602171286
612,2017-06-30,0.07332409019470039
613,2017-07-03,0.07562055959796643
614,2017-07-04,0.07682563332159034
615,2017-07-05,0.07728832872205085
616,2017-07-06,0.07786436480621642
617,2017-07-07,0.07836372963451557
618,2017-07-10,0.07894509993363977
619,2017-07-11,0.0785864105499412
620,2017-07-12,0.07638494184723695
621,2017-07-13,0.07526987425067558
622,2017-07-14,0.07494518804966877
623,2017-07-17,0.07515220053806078
624,2017-07-18,0.07559722748811115
625,2017-07-19,0.07555522493889835
626,2017-07-20,0.07554089073437131
627,2017-07-21,0.07537554738646182
628,2017-07-24,0.0750455274848701
629,2017-07-25,0.07345976716288301
630,2017-07-26,0.07245470873297188
631,2017-07-27,0.07082061636984882
632,2017-07-28,0.07080561554480372
633,2017-07-31,0.08631413875374767
634,2017-08-01,0.08997705496927391
635,2017-08-02,0.08928867231940603
636,2017-08-03,0.08894431429902205
637,2017-08-04,0.0887846361860974
638,2017-08-07,0.08864429281269329
639,2017-08-08,0.08826059870517729
640,2017-08-09,0.08780323290246879
641,2017-08-10,0.08765388901458651
642,2017-08-11,0.0776962675218947
643,2017-08-14,0.07582348669517014
644,2017-08-15,0.0749954367189091
645,2017-08-16,0.07478542407307238
646,2017-08-17,0.07466975045353393
647,2017-08-18,0.07436439878835133
648,2017-08-21,0.07405871383546758
649,2017-08-22,0.07364902274668386
650,2017-08-24,0.07351601486702182
651,2017-08-25,0.07360235330921375
652,2017-08-28,0.07339300761132206
653,2017-08-29,0.07328233442844093
654,2017-08-30,0.07666353275127176
655,2017-08-31,0.08375996989672396
656,2017-09-01,0.08395331627641944
657,2017-09-04,0.0843710111876487
658,2017-09-05,0.0843396757254163
659,2017-09-06,0.08629847559418202
660,2017-09-07,0.08838262046862999
661,2017-09-08,0.0879412558184652
662,2017-09-11,0.08553408945117802
663,2017-09-12,0.06784712393038683
664,2017-09-13,0.062207508945448055
665,2017-09-14,0.06156147704230822
666,2017-09-15,0.06138380163503987
667,2017-09-18,0.061814489477803505
668,2017-09-19,0.06295821275077809
669,2017-09-20,0.06942454074119198
670,2017-09-21,0.08414903035675048
671,2017-09-22,0.09638052620771775
672,2017-09-25,0.09990113333362416
673,2017-09-26,0.10326340481854324
674,2017-09-27,0.1085198441795517
675,2017-09-28,0.11737662302198822
676,2017-09-29,0.14714845755703365
677,2017-10-03,0.15500806616138468
678,2017-10-04,0.16066211383045648
679,2017-10-06,0.1643949365959907
680,2017-10-09,0.1653974041813518
681,2017-10-10,0.16647121539776394
682,2017-10-11,0.16731399630225777
683,2017-10-12,0.16800975770107823
684,2017-10-13,0.1644976213949323
685,2017-10-16,0.15797311993538768
686,2017-10-17,0.15862353672138801
687,2017-10-18,0.15947931347238078
688,2017-10-19,0.16231168086543085
689,2017-10-20,0.1653750805349611
690,2017-10-23,0.16795542315464207
691,2017-10-24,0.17228701531131577
692,2017-10-25,0.17957770560440567
693,2017-10-26,0.18603865151419763
694,2017-10-27,0.19179285776072344
695,2017-10-30,0.20776002173303146
696,2017-10-31,0.2701695980437605
697,2017-11-01,0.28642217964987005
698,2017-11-02,0.299029451857058
699,2017-11-03,0.30706470869641767
700,2017-11-06,0.3083353457763153
701,2017-11-07,0.3167947258104616
702,2017-11-08,0.32627781993130506
703,2017-11-09,0.3386437509560987
704,2017-11-10,0.3457773626716768
705,2017-11-13,0.3479149517802556
706,2017-11-14,0.3289090072070196
707,2017-11-15,0.3312512892421441
708,2017-11-16,0.33484224621473935
709,2017-11-17,0.33910340163689767
710,2017-11-20,0.34250567616121624
711,2017-11-21,0.34471762715592524
712,2017-11-22,0.3472500061805883
713,2017-11-23,0.35050759609341525
714,2017-11-24,0.369632742866736
715,2017-11-27,0.38504672874291046
716,2017-11-28,0.39745829666772237
717,2017-11-29,0.40329752277073283
718,2017-11-30,0.4098233278880703
719,2017-12-01,0.4126769399235249
720,2017-12-04,0.4104088494406429
721,2017-12-05,0.4068436646212592
722,2017-12-06,0.4005782818366166
723,2017-12-07,0.39451332495289054
724,2017-12-08,0.3885877725359939
725,2017-12-11,0.3727422736654199
726,2017-12-12,0.31028776026850535
727,2017-12-13,0.2940311923870268
728,2017-12-14,0.28492944139048015
729,2017-12-15,0.27369562315487184
730,2017-12-18,0.2590825457286579
731,2017-12-19,0.23872625245839513
732,2017-12-20,0.2269880920576413
733,2017-12-21,0.21326706194855216
734,2017-12-22,0.2064102721682041
735,2017-12-27,0.2117721265298929
736,2017-12-28,0.21597948288352523
737,2017-12-29,0.2506826470285476
738,2018-01-02,0.2588485919569024
739,2018-01-03,0.26236964788658446
740,2018-01-04,0.2685306133037968
741,2018-01-05,0.2739844615479492
742,2018-01-08,0.279001904297671
743,2018-01-09,0.28159515359511184
744,2018-01-10,0.2669386805943197
745,2018-01-11,0.25316485951627127
746,2018-01-12,0.24222605115135076
747,2018-01-15,0.23787154916539155
748,2018-01-16,0.23268091478069186
749,2018-01-17,0.2291235956179453
750,2018-01-18,0.23922913083018377
751,2018-01-19,0.24429111608254744
752,2018-01-22,0.2462298346780208
753,2018-01-23,0.24847295185575674
754,2018-01-24,0.2512031731326155
755,2018-01-25,0.2539047272569076
756,2018-01-26,0.25874139710587346
757,2018-01-29,0.2728113656661331
758,2018-01-30,0.2967296048994779
759,2018-01-31,0.32709356261054756
760,2018-02-01,0.33759202676686784
761,2018-02-02,0.3452461374079137
762,2018-02-05,0.3489521795562315
763,2018-02-06,0.3503435743231716
764,2018-02-07,0.3470576475475773
765,2018-02-08,0.3325350527362603
766,2018-02-09,0.3195123376459848
767,2018-02-12,0.277116816984931
768,2018-02-13,0.2617325499208345
769,2018-02-14,0.25244398190150674
770,2018-02-15,0.24583834338203583
771,2018-02-20,0.23934975433592315
772,2018-02-21,0.23231642831078592
773,2018-02-22,0.2270951332873361
774,2018-02-23,0.22379353410668656
775,2018-02-26,0.22317842296627846
776,2018-02-27,0.22308340585006264
777,2018-02-28,0.2316892854785313
778,2018-03-01,0.22898645044370594
779,2018-03-02,0.2246886626124082
780,2018-03-05,0.2111853271216916
781,2018-03-06,0.2040111258912421
782,2018-03-07,0.19995279352771714
783,2018-03-08,0.19628520313192954
784,2018-03-09,0.1927433101226783
785,2018-03-12,0.18907440861527142
786,2018-03-13,0.1835409109745704
787,2018-03-14,0.1682021330912183
788,2018-03-15,0.1388421356405193
789,2018-03-16,0.10489123456021894
790,2018-03-19,0.0925129694769248
791,2018-03-20,0.08377970807625552
792,2018-03-21,0.07768598883651778
793,2018-03-22,0.07341340044677938
794,2018-03-23,0.07212466005346677
795,2018-03-26,0.07523750265685894
796,2018-03-27,0.07910006377351841
797,2018-03-28,0.08085417228506456
798,2018-03-29,0.09734255656200785
799,2018-04-03,0.09996875944417634
800,2018-04-04,0.09978274498624318
801,2018-04-06,0.09908335650944029
802,2018-04-09,0.09890600915617442
803,2018-04-10,0.09719054055231287
804,2018-04-11,0.09507037634142548
805,2018-04-12,0.09238217360772275
806,2018-04-13,0.09066204848358442
807,2018-04-16,0.0815051309802676
808,2018-04-17,0.08290588790261788
809,2018-04-18,0.08488468676514094
810,2018-04-19,0.08754753762922154
811,2018-04-20,0.09098378413611533
812,2018-04-23,0.09509409031109861
813,2018-04-24,0.11073397415998221
814,2018-04-25,0.12996538372859928
815,2018-04-26,0.14892973282026506
816,2018-04-27,0.16731697113571142
817,2018-04-30,0.18583083923598234
818,2018-05-02,0.19616441052690742
819,2018-05-03,0.20723351989676192
820,2018-05-04,0.21827905923432755
821,2018-05-07,0.22948572763368996
822,2018-05-08,0.23400757803147357
823,2018-05-09,0.23747424244593787
824,2018-05-10,0.23864546858303193
825,2018-05-11,0.2341519445806184
826,2018-05-14,0.22827584939441775
827,2018-05-15,0.224323792835468
828,2018-05-16,0.20796971069839315
829,2018-05-17,0.20514424167191736
830,2018-05-18,0.20268217047522868
831,2018-05-21,0.20268817145983054
832,2018-05-23,0.20365866428098123
833,2018-05-24,0.20718258378135124
834,2018-05-25,0.21155865919367428
835,2018-05-28,0.21826615523703832
836,2018-05-29,0.2303769727228492
837,2018-05-30,0.2569332488432015
838,2018-05-31,0.29586432433120013
839,2018-06-01,0.30650788049516225
840,2018-06-04,0.31977451831772435
841,2018-06-05,0.3340965713919175
842,2018-06-06,0.34850680790527255
843,2018-06-07,0.35617790352749923
844,2018-06-08,0.3621298824920238
845,2018-06-11,0.36688922202811425
846,2018-06-12,0.365806245960761
847,2018-06-13,0.35547130285806433
848,2018-06-14,0.3516959013283046
849,2018-06-15,0.34695991269237947
850,2018-06-19,0.34987638213925065
851,2018-06-20,0.353904166616692
852,2018-06-21,0.36919254768522647
853,2018-06-22,0.40579719084621324
854,2018-06-25,0.453803384944218
855,2018-06-26,0.48018651241599947
856,2018-06-27,0.5170943619598134
857,2018-06-28,0.5768466662604295
858,2018-06-29,0.6716976813023782
859,2018-07-03,0.7674049097075734
860,2018-07-04,0.8333796812302507
861,2018-07-05,0.8603981053825833
862,2018-07-06,0.8668926753070664
863,2018-07-09,0.8787857633591837
864,2018-07-10,0.8925963390214786
865,2018-07-11,0.9032003824133642
866,2018-07-12,0.9002832526394888
867,2018-07-13,0.8810565167418922
868,2018-07-16,0.8453903130645571
869,2018-07-17,0.8383625154401867
870,2018-07-18,0.8272987149296918
871,2018-07-19,0.8130592497837911
872,2018-07-20,0.795730946057734
873,2018-07-23,0.7738110460848824
874,2018-07-24,0.7513966047523227
875,2018-07-25,0.7383938394526075
876,2018-07-26,0.7287974950343834
877,2018-07-27,0.7267509514878978
878,2018-07-30,0.7269200514143999
879,2018-07-31,0.7457691941799311
880,2018-08-01,0.7477273697918803
881,2018-08-02,0.7486826104883233
882,2018-08-03,0.7451521652756902
883,2018-08-06,0.7231654452159193
884,2018-08-07,0.6916997560746041
885,2018-08-08,0.6836887241120266
886,2018-08-09,0.6663225181869273
887,2018-08-10,0.6234945678694018
888,2018-08-13,0.5436050961623362
